"Referrer source","Referrer name","Day","Landing page URL","Session device type","Online store visitors","Sessions"
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pop-floral-cushion-1?pr_prod_strat=e5_desc&pr_rec_id=9fd92964f&pr_rec_pid=7958449651872&pr_ref_pid=7958432579744&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/soup-salad-plate-with-floral-design?_pos=3&_sid=d9faca2e0&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-champagne?_pos=7&_sid=968545ae5&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?pr_prod_strat=e5_desc&pr_rec_id=432a24524&pr_rec_pid=11590254264480&pr_ref_pid=11280795533472&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/fruit-flower-mug-with-butterfly?_pos=3&_sid=8df2017d7&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?pr_prod_strat=e5_desc&pr_rec_id=98ab61010&pr_rec_pid=7618713616544&pr_ref_pid=7119077998752&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/candle-holders/products/copy-of-handblown-glass-candle-holders-set-of-two","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/brass-bee-door-knocker-nickel-finish?pr_prod_strat=e5_desc&pr_rec_id=dc7fd55ff&pr_rec_pid=6678221291680&pr_ref_pid=6678219915424&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/crockery/products/candy-cane-ceramic-salad-plates","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/water-glasses/products/duck-tumblers","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-silver?pr_prod_strat=e5_desc&pr_rec_id=3eb0d8c73&pr_rec_pid=7003425472672&pr_ref_pid=6931808551072&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/green-candle-holder?pr_prod_strat=e5_desc&pr_rec_id=d80972643&pr_rec_pid=7959027122336&pr_ref_pid=6931744620704&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-2?pr_prod_strat=e5_desc&pr_rec_id=50b773a9d&pr_rec_pid=6726899171488&pr_ref_pid=7151918219424&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/crockery/products/seville-sierra-starter-dessert-plate","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-4?pr_prod_strat=e5_desc&pr_rec_id=50b773a9d&pr_rec_pid=7095190454432&pr_ref_pid=7151918219424&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pagoda-lantern-bunnies-1?_pos=4&_sid=36fbc14fe&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-oiseaux-de-paradis-dessert-plates?_pos=6&_sid=9b43ee20d&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/white-and-gold-dotty-candles-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=c4280b088&pr_rec_pid=7095159259296&pr_ref_pid=7151936045216&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-1?pr_prod_strat=e5_desc&pr_rec_id=c4daedfc2&pr_rec_pid=7095174168736&pr_ref_pid=7095170629792&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-six-tulip-dinner-plates","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/splatterware-collection/products/scalloped-edge-splatter-plate","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/dinner-plate-with-floral-design-2?_pos=4&_sid=504cc0dfd&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/summer-collection/products/brigitte-placemat-napkin-set","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-glasses-light-blue-set-of-6?_pos=6&_sid=4503f9e85&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/small-decorative-pomegranate-jewel-blue?pr_prod_strat=e5_desc&pr_rec_id=8fa8a2983&pr_rec_pid=11281622270112&pr_ref_pid=6673789419680&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/rattan-thermos-carage?_pos=1&_sid=9dd0c1994&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?_pos=5&_sid=4402b1000&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/enjoy-gingham-cushion?pr_prod_strat=e5_desc&pr_rec_id=ac1192dc3&pr_rec_pid=7959050649760&pr_ref_pid=10088535425184&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pomegranate-cushion?_pos=4&_sid=acca0a77f&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/white-and-gold-placemats-set-of-four?_pos=7&_sid=58552c4c0&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-scalloped-edge-placemats?_pos=1&_sid=7876b3cd4&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/cushions/products/capri-stripe-and-plain-green-cushion","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/diamante-gold-stags?_pos=6&_sid=9f7ae7fa9&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-coral?pr_prod_strat=e5_desc&pr_rec_id=76cfbe085&pr_rec_pid=7003421081760&pr_ref_pid=6931782729888&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/table-linen/products/velvet-napkin-bows-set-of-four-8","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/raspberry-lacy-fern-wastepaper-basket?pr_prod_strat=e5_desc&pr_rec_id=ae568d868&pr_rec_pid=6931728629920&pr_ref_pid=6931708969120&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/ripple-flower-bottles-set-of-three?pr_prod_strat=e5_desc&pr_rec_id=5c1e9982d&pr_rec_pid=6726840123552&pr_ref_pid=6726836420768&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-roses-hydrangea-blue-irises-wastepaper-basket?pr_prod_strat=e5_desc&pr_rec_id=8bebb2016&pr_rec_pid=6931716079776&pr_ref_pid=6931714146464&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates?pr_prod_strat=e5_desc&pr_rec_id=c15435560&pr_rec_pid=7618713026720&pr_ref_pid=7119077310624&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/rattan-fruit-bowl-brown?pr_prod_strat=e5_desc&pr_rec_id=8e942d5be&pr_rec_pid=13652711800992&pr_ref_pid=7088493494432&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/hobnail-jugs/products/underlay-garnet-marika-jug","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/woven-flower-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=cbf200d86&pr_rec_pid=6728628961440&pr_ref_pid=6728651604128&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-six-mixed-floral-dessert-side-plates?_pos=7&_sid=1b206d22e&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/starter-plate-with-floral-design-1?pr_prod_strat=e5_desc&pr_rec_id=acae54e7a&pr_rec_pid=7958863773856&pr_ref_pid=7958793978016&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/vases/products/agatha-hand-painted-vase","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=ce26493e9&pr_rec_pid=6726892781728&pr_ref_pid=6726902317216&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-started-plate?pr_prod_strat=e5_desc&pr_rec_id=356fc8aa2&pr_rec_pid=11590256722080&pr_ref_pid=11590265143456&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-glasses-set-of-6?_pos=7&_sid=76326e12e&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/summer-collection/products/scalloped-edge-splatter-plate-starter-1","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/lilac-splatter-candle-holder-set-of-two","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/glassware/products/hobnail-glasses-lilac-set-of-6","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins-5?pr_prod_strat=e5_desc&pr_rec_id=1f33d5b89&pr_rec_pid=7003354628256&pr_ref_pid=7002018054304&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-two-feather-owls?pr_prod_strat=e5_desc&pr_rec_id=861b7ea54&pr_rec_pid=7157988229280&pr_ref_pid=6931774144672&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/copy-of-velvet-napkin-bows-set-of-four-1?pr_prod_strat=e5_desc&pr_rec_id=1ceb1f0f2&pr_rec_pid=7095184097440&pr_ref_pid=7151931326624&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-started-plate?pr_prod_strat=e5_desc&pr_rec_id=0504bde19&pr_rec_pid=11590256722080&pr_ref_pid=11590271467680&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/bow-napkin-rings-set-of-four-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-jug-dark-green?_pos=6&_sid=10fab6812&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-2?_pos=5&_sid=f005ad9fb&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/copy-of-handblown-glass-candle-holders-set-of-two?pr_prod_strat=e5_desc&pr_rec_id=4c7ef59ac&pr_rec_pid=7090731352224&pr_ref_pid=7090757730464&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/crockery/products/dinner-plate-with-floral-design-1","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/decorative-golden-pineapple?_pos=5&_sid=457cab71a&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/glassware/products/red-dotty-party-glasses-set-of-six","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-bright-green?pr_prod_strat=e5_desc&pr_rec_id=155b81e3d&pr_rec_pid=7003423506592&pr_ref_pid=7003422425248&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/marine-garden-collection?pr_prod_strat=e5_desc&pr_rec_id=26f33f5a0&pr_rec_pid=8001320321184&pr_ref_pid=8001326645408&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/marine-garden-collection-2?_pos=1&_sid=49a637771&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?pr_prod_strat=e5_desc&pr_rec_id=95af79646&pr_rec_pid=7003429175456&pr_ref_pid=7003425472672&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/candle-holders/products/diamante-tea-light-holders-set-of-two","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/candleware/products/set-of-four-tapered-candles-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins?pr_prod_strat=e5_desc&pr_rec_id=50f228e27&pr_rec_pid=7002018054304&pr_ref_pid=7003354628256&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/napkin-bows/products/velvet-napkin-bows-set-of-four-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/rialto-coupe-glass-set-of-two?pr_prod_strat=e5_desc&pr_rec_id=8c756c972&pr_rec_pid=14106249953440&pr_ref_pid=14105716621472&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/velvet-napkin-bows-set-of-four","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/woven-heart-placemats-set-of-four?_pos=6&_sid=4015351be&_ss=r","desktop",1,1
"social","instagram","2025-02-18","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAabF6nebN3G2q0zcePNmb9shvZ72hnESYkztG5bp0RvS-rKlyKpCdpek_oM_aem_hNKywB3mJg_g-PyXPPzTjw","mobile",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-roses-hydrangea-blue-irises-wastepaper-basket?pr_prod_strat=e5_desc&pr_rec_id=69bf101e5&pr_rec_pid=6931716079776&pr_ref_pid=6931739213984&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins-1?pr_prod_strat=e5_desc&pr_rec_id=60479df47&pr_rec_pid=7003336179872&pr_ref_pid=7002018054304&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/blue-splatter-bud-vase","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/candles/products/set-of-four-tapered-candles-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/rattan-breakfast-tray","mobile",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/large-decorative-pomegranate-green?pr_prod_strat=e5_desc&pr_rec_id=c15435560&pr_rec_pid=11280984178848&pr_ref_pid=7119077310624&pr_seq=uniform","desktop",3,3
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/door-knockers-1/products/brass-bee-door-knocker-brass-finish","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/christmas-red-candles-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=a17d3dbee&pr_rec_pid=7151935422624&pr_ref_pid=6931808551072&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-2?_pos=5&_sid=1a3937cc1&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/duck-tumblers?pr_prod_strat=e5_desc&pr_rec_id=75c07f123&pr_rec_pid=8001208254624&pr_ref_pid=8001247314080&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins-2?pr_prod_strat=e5_desc&pr_rec_id=87566f620&pr_rec_pid=7003342995616&pr_ref_pid=7002018054304&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-pinks?pr_prod_strat=e5_desc&pr_rec_id=591fc27f6&pr_rec_pid=6933359296672&pr_ref_pid=6933359558816&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/agatha-scalloped-edge-dinner-plate-dusky-pink?_pos=1&_sid=a2f199df4&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-paris-placemats?pr_prod_strat=e5_desc&pr_rec_id=c0a73334a&pr_rec_pid=7001933086880&pr_ref_pid=7001965559968&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-glasses-lilac-set-of-6?pr_prod_strat=e5_desc&pr_rec_id=b0163884e&pr_rec_pid=7123652903072&pr_ref_pid=7123622297760&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/copy-of-small-decorative-pomegranate-rich-red?pr_prod_strat=e5_desc&pr_rec_id=677efeb89&pr_rec_pid=11281604542624&pr_ref_pid=11281622270112&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pop-floral-cushion?pr_prod_strat=e5_desc&pr_rec_id=39203a330&pr_rec_pid=7958432579744&pr_ref_pid=7958503489696&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/hobnail-jugs/products/portofino-hand-painted-jug","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-roses-hydrangea-blue-irises-tissue-box-black?_pos=2&_sid=6917f1b93&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/white-and-gold-placemats-set-of-four?_pos=4&_sid=dd893e699&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/decorations/products/large-golden-pearl-beaded-tree-set-of-two","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/dinner-plate-with-floral-design-2?_pos=2&_sid=56de955a4&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/christmascollection","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/anika-tablecloth?pr_prod_strat=e5_desc&pr_rec_id=f01f69807&pr_rec_pid=14105508970656&pr_ref_pid=6845347332256&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-peony-butterfly-wastepaper-basket?pr_prod_strat=e5_desc&pr_rec_id=9f4c66154&pr_rec_pid=6931714146464&pr_ref_pid=6931717554336&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?pr_prod_strat=e5_desc&pr_rec_id=5b485288c&pr_rec_pid=7003429175456&pr_ref_pid=6931807338656&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/golden-palm-tree-candle-holder?_pos=5&_sid=78cc9c56e&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins-3?pr_prod_strat=e5_desc&pr_rec_id=cba4d7f16&pr_rec_pid=7003345125536&pr_ref_pid=7003342995616&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/capri-stripe-and-plain-green-cushion","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-peony-butterfly-wastepaper-basket?pr_prod_strat=e5_desc&pr_rec_id=9332fb042&pr_rec_pid=6931714146464&pr_ref_pid=6931739213984&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-bright-green?pr_prod_strat=e5_desc&pr_rec_id=e3cfec216&pr_rec_pid=7003423506592&pr_ref_pid=6933360574624&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/coral-scallop-edge-dessert-side-plate?pr_prod_strat=e5_desc&pr_rec_id=67ee0305c&pr_rec_pid=6678398238880&pr_ref_pid=6678398369952&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/white-and-pink-abacaxi-placemat?pr_prod_strat=e5_desc&pr_rec_id=4adf739ec&pr_rec_pid=6726847856800&pr_ref_pid=6726847266976&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/ripple-flower-bottles-set-of-three?pr_prod_strat=e5_desc&pr_rec_id=3a128c02c&pr_rec_pid=6726840123552&pr_ref_pid=8001304494240&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/decorations/products/small-decorative-pomegranate-sweet-pink-1","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mallard-bauble-decoration?pr_prod_strat=e5_desc&pr_rec_id=53cf0a955&pr_rec_pid=7618707488928&pr_ref_pid=6931774144672&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mini-flower-napkins?pr_prod_strat=e5_desc&pr_rec_id=af627a33d&pr_rec_pid=7958566437024&pr_ref_pid=7958537568416&pr_seq=uniform","desktop",3,3
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?pr_prod_strat=e5_desc&pr_rec_id=6f791c017&pr_rec_pid=7003429175456&pr_ref_pid=7003425472672&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/napkin-bows/products/set-of-four-christmas-red-velvet-bows","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pagoda-lantern-bunnies-1?_pos=5&_sid=58439977c&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/napkins/products/emily-placemat-napkin-set-of-two","desktop",1,1
